ID_ALUNO,IDADE,GÊNERO,NÍVEL_ACADÊMICO,PAÍS,MÉDIA_HORAS_USO_DIÁRIO,PLATAFORMA_MAIS_UTILIZADA,AFETA_DESEMPENHO_ACADÊMICO,HORAS_SONO_POR_NOITE,PONTUAÇÃO_SAÚDE_MENTAL,IMPACTO_GERAL,USO_SEVERO,SONO_RUIM,FAIXA_USO,FAIXA_SONO
597,23,Feminino,Pós-graduação,Canadá,4.9,TikTok,Não,7.3,7.0,Positivo,False,False,4-6h,6-8h
598,20,Masculino,Graduação,Reino Unido,6.4,Facebook,Sim,6.2,5.0,Negativo,True,False,6-8h,6-8h
599,22,Feminino,Pós-graduação,Itália,5.1,Twitter,Não,7.1,7.0,Positivo,True,False,4-6h,6-8h
600,19,Masculino,Graduação,Rússia,6.7,Instagram,Sim,6.0,4.0,Negativo,True,False,6-8h,4-6h
601,24,Feminino,Pós-graduação,China,5.5,WeChat,Sim,6.8,6.0,Negativo,True,False,4-6h,6-8h
602,21,Masculino,Graduação,Japão,4.3,Twitter,Não,7.6,8.0,Positivo,False,False,4-6h,6-8h
603,23,Feminino,Pós-graduação,Polônia,6.2,Instagram,Sim,6.4,5.0,Negativo,True,False,6-8h,6-8h
604,20,Masculino,Graduação,Finlândia,4.5,Facebook,Não,7.4,7.0,Positivo,False,False,4-6h,6-8h
605,22,Feminino,Pós-graduação,Espanha,6.3,TikTok,Sim,6.3,5.0,Negativo,True,False,6-8h,6-8h
606,19,Masculino,Graduação,Dinamarca,4.7,Instagram,Não,7.2,7.0,Positivo,False,False,4-6h,6-8h
607,24,Feminino,Pós-graduação,Irlanda,5.9,Twitter,Sim,6.6,6.0,Negativo,True,False,4-6h,6-8h
608,21,Masculino,Graduação,Índia,7.1,Facebook,Sim,5.7,4.0,Negativo,True,False,6-8h,4-6h
609,23,Feminino,Pós-graduação,Suíça,4.4,Instagram,Não,7.4,7.0,Positivo,False,False,4-6h,6-8h
610,20,Masculino,Graduação,Peru,6.6,TikTok,Sim,6.2,5.0,Negativo,True,False,6-8h,6-8h
611,22,Feminino,Pós-graduação,EUA,5.4,Instagram,Sim,6.9,6.0,Negativo,True,False,4-6h,6-8h
612,19,Masculino,Graduação,México,6.5,Facebook,Sim,6.1,5.0,Negativo,True,False,6-8h,6-8h
613,24,Feminino,Pós-graduação,França,4.8,Twitter,Não,7.3,7.0,Positivo,False,False,4-6h,6-8h
614,21,Masculino,Graduação,Canadá,5.7,Instagram,Sim,6.7,6.0,Negativo,True,False,4-6h,6-8h
615,23,Feminino,Pós-graduação,Reino Unido,6.1,TikTok,Sim,6.4,5.0,Negativo,True,False,6-8h,6-8h
616,20,Masculino,Graduação,Itália,4.6,Facebook,Não,7.2,7.0,Positivo,False,False,4-6h,6-8h
617,22,Feminino,Pós-graduação,Rússia,6.8,Instagram,Sim,5.9,4.0,Negativo,True,False,6-8h,4-6h
618,19,Masculino,Graduação,China,5.6,WeChat,Sim,6.8,6.0,Negativo,True,False,4-6h,6-8h
619,24,Feminino,Pós-graduação,Japão,4.2,Twitter,Não,7.5,8.0,Positivo,False,False,4-6h,6-8h
620,21,Masculino,Graduação,Polônia,6.3,TikTok,Sim,6.3,5.0,Negativo,True,False,6-8h,6-8h
621,23,Feminino,Pós-graduação,Finlândia,4.4,Instagram,Não,7.4,7.0,Positivo,False,False,4-6h,6-8h
622,20,Masculino,Graduação,Espanha,6.5,Facebook,Sim,6.2,5.0,Negativo,True,False,6-8h,6-8h
623,22,Feminino,Pós-graduação,Dinamarca,4.6,Twitter,Não,7.3,7.0,Positivo,False,False,4-6h,6-8h
624,19,Masculino,Graduação,Irlanda,5.8,Instagram,Sim,6.6,6.0,Negativo,True,False,4-6h,6-8h
625,24,Feminino,Pós-graduação,Índia,7.0,TikTok,Sim,5.8,4.0,Negativo,True,False,6-8h,4-6h
626,21,Masculino,Graduação,Suíça,4.5,Facebook,Não,7.3,7.0,Positivo,False,False,4-6h,6-8h
627,23,Feminino,Pós-graduação,Peru,6.7,Instagram,Sim,6.1,5.0,Negativo,True,False,6-8h,6-8h
628,20,Masculino,Graduação,EUA,5.5,Twitter,Sim,6.8,6.0,Negativo,True,False,4-6h,6-8h
629,22,Feminino,Pós-graduação,México,6.4,Facebook,Sim,6.2,5.0,Negativo,True,False,6-8h,6-8h
630,19,Masculino,Graduação,França,4.7,Instagram,Não,7.2,7.0,Positivo,False,False,4-6h,6-8h
631,24,Feminino,Pós-graduação,Canadá,5.6,TikTok,Sim,6.7,6.0,Negativo,True,False,4-6h,6-8h
632,21,Masculino,Graduação,Reino Unido,6.2,Facebook,Sim,6.3,5.0,Negativo,True,False,6-8h,6-8h
633,23,Feminino,Pós-graduação,Itália,4.8,Twitter,Não,7.1,7.0,Positivo,False,False,4-6h,6-8h
634,20,Masculino,Graduação,Rússia,6.9,Instagram,Sim,5.9,4.0,Negativo,True,False,6-8h,4-6h
635,22,Feminino,Pós-graduação,China,5.7,WeChat,Sim,6.7,6.0,Negativo,True,False,4-6h,6-8h
636,19,Masculino,Graduação,Japão,4.4,Twitter,Não,7.4,8.0,Positivo,False,False,4-6h,6-8h
637,24,Feminino,Pós-graduação,Polônia,6.1,TikTok,Sim,6.4,5.0,Negativo,True,False,6-8h,6-8h
638,21,Masculino,Graduação,Finlândia,4.3,Instagram,Não,7.5,7.0,Positivo,False,False,4-6h,6-8h
639,23,Feminino,Pós-graduação,Espanha,6.4,Facebook,Sim,6.2,5.0,Negativo,True,False,6-8h,6-8h
640,20,Masculino,Graduação,Dinamarca,4.5,Twitter,Não,7.3,7.0,Positivo,False,False,4-6h,6-8h
641,22,Feminino,Pós-graduação,Irlanda,5.9,Instagram,Sim,6.5,6.0,Negativo,True,False,4-6h,6-8h
642,19,Masculino,Graduação,Índia,7.2,TikTok,Sim,5.7,4.0,Negativo,True,False,6-8h,4-6h
643,24,Feminino,Pós-graduação,Suíça,4.6,Facebook,Não,7.2,7.0,Positivo,False,False,4-6h,6-8h
644,21,Masculino,Graduação,Peru,6.8,Instagram,Sim,6.0,5.0,Negativo,True,False,6-8h,4-6h
645,23,Feminino,Pós-graduação,EUA,5.3,Twitter,Sim,6.8,6.0,Negativo,True,False,4-6h,6-8h
646,22,Masculino,Pós-graduação,México,6.3,Facebook,Sim,6.2,5.0,Negativo,True,False,6-8h,6-8h
647,20,Feminino,Graduação,França,4.8,Instagram,Não,7.1,7.0,Positivo,False,False,4-6h,6-8h
648,23,Masculino,Pós-graduação,Canadá,5.7,TikTok,Sim,6.6,6.0,Negativo,True,False,4-6h,6-8h
649,21,Feminino,Graduação,Reino Unido,6.2,Twitter,Sim,6.3,5.0,Negativo,True,False,6-8h,6-8h
650,24,Masculino,Pós-graduação,Itália,4.7,Facebook,Não,7.2,7.0,Positivo,False,False,4-6h,6-8h
651,19,Feminino,Graduação,Rússia,6.8,Instagram,Sim,5.9,4.0,Negativo,True,False,6-8h,4-6h
652,22,Masculino,Pós-graduação,China,5.6,WeChat,Sim,6.7,6.0,Negativo,True,False,4-6h,6-8h
653,20,Feminino,Graduação,Japão,4.3,Twitter,Não,7.5,8.0,Positivo,False,False,4-6h,6-8h
654,23,Masculino,Pós-graduação,Polônia,6.2,TikTok,Sim,6.3,5.0,Negativo,True,False,6-8h,6-8h
655,21,Feminino,Graduação,Finlândia,4.4,Instagram,Não,7.4,7.0,Positivo,False,False,4-6h,6-8h
656,24,Masculino,Pós-graduação,Espanha,6.5,Facebook,Sim,6.1,5.0,Negativo,True,False,6-8h,6-8h
657,19,Feminino,Graduação,Dinamarca,4.6,Twitter,Não,7.3,7.0,Positivo,False,False,4-6h,6-8h
658,22,Masculino,Pós-graduação,Irlanda,5.8,Instagram,Sim,6.6,6.0,Negativo,True,False,4-6h,6-8h
659,20,Feminino,Graduação,Índia,7.1,TikTok,Sim,5.8,4.0,Negativo,True,False,6-8h,4-6h
660,23,Masculino,Pós-graduação,Suíça,4.5,Facebook,Não,7.3,7.0,Positivo,False,False,4-6h,6-8h
661,21,Feminino,Graduação,Peru,6.7,Instagram,Sim,6.0,5.0,Negativo,True,False,6-8h,4-6h
662,24,Masculino,Pós-graduação,EUA,5.4,Twitter,Sim,6.8,6.0,Negativo,True,False,4-6h,6-8h
663,19,Feminino,Graduação,México,6.4,TikTok,Sim,6.2,5.0,Negativo,True,False,6-8h,6-8h
664,22,Masculino,Pós-graduação,França,4.7,Facebook,Não,7.2,7.0,Positivo,False,False,4-6h,6-8h
665,20,Feminino,Graduação,Canadá,5.6,Instagram,Sim,6.7,6.0,Negativo,True,False,4-6h,6-8h
666,23,Masculino,Pós-graduação,Reino Unido,6.3,Twitter,Sim,6.2,5.0,Negativo,True,False,6-8h,6-8h
667,21,Feminino,Graduação,Itália,4.8,TikTok,Não,7.1,7.0,Positivo,False,False,4-6h,6-8h
668,24,Masculino,Pós-graduação,Rússia,6.9,Instagram,Sim,5.9,4.0,Negativo,True,False,6-8h,4-6h
669,19,Feminino,Graduação,China,5.7,WeChat,Sim,6.7,6.0,Negativo,True,False,4-6h,6-8h
670,22,Masculino,Pós-graduação,Japão,4.4,Twitter,Não,7.4,8.0,Positivo,False,False,4-6h,6-8h
671,20,Feminino,Graduação,Polônia,6.1,Facebook,Sim,6.4,5.0,Negativo,True,False,6-8h,6-8h
672,23,Masculino,Pós-graduação,Finlândia,4.3,Instagram,Não,7.5,7.0,Positivo,False,False,4-6h,6-8h
673,21,Feminino,Graduação,Espanha,6.4,TikTok,Sim,6.2,5.0,Negativo,True,False,6-8h,6-8h
674,24,Masculino,Pós-graduação,Dinamarca,4.5,Twitter,Não,7.3,7.0,Positivo,False,False,4-6h,6-8h
675,19,Feminino,Graduação,Irlanda,5.9,Instagram,Sim,6.5,6.0,Negativo,True,False,4-6h,6-8h
676,22,Masculino,Pós-graduação,Índia,7.2,Facebook,Sim,5.7,4.0,Negativo,True,False,6-8h,4-6h
677,20,Feminino,Graduação,Suíça,4.6,TikTok,Não,7.2,7.0,Positivo,False,False,4-6h,6-8h
678,23,Masculino,Pós-graduação,Peru,6.8,Instagram,Sim,6.0,5.0,Negativo,True,False,6-8h,4-6h
679,21,Feminino,Graduação,EUA,5.3,Twitter,Sim,6.8,6.0,Negativo,True,False,4-6h,6-8h
680,24,Masculino,Pós-graduação,México,6.2,Facebook,Sim,6.3,5.0,Negativo,True,False,6-8h,6-8h
681,19,Feminino,Graduação,França,4.7,Instagram,Não,7.2,7.0,Positivo,False,False,4-6h,6-8h
682,22,Masculino,Pós-graduação,Canadá,5.8,TikTok,Sim,6.6,6.0,Negativo,True,False,4-6h,6-8h
683,20,Feminino,Graduação,Reino Unido,6.1,Twitter,Sim,6.4,5.0,Negativo,True,False,6-8h,6-8h
684,23,Masculino,Pós-graduação,Itália,4.8,Facebook,Não,7.1,7.0,Positivo,False,False,4-6h,6-8h
685,21,Feminino,Graduação,Rússia,6.7,Instagram,Sim,6.0,4.0,Negativo,True,False,6-8h,4-6h
686,24,Masculino,Pós-graduação,China,5.5,WeChat,Sim,6.8,6.0,Negativo,True,False,4-6h,6-8h
687,19,Feminino,Graduação,Japão,4.2,Twitter,Não,7.5,8.0,Positivo,False,False,4-6h,6-8h
688,22,Masculino,Pós-graduação,Polônia,6.3,TikTok,Sim,6.2,5.0,Negativo,True,False,6-8h,6-8h
689,20,Feminino,Graduação,Finlândia,4.4,Instagram,Não,7.4,7.0,Positivo,False,False,4-6h,6-8h
690,23,Masculino,Pós-graduação,Espanha,6.5,Facebook,Sim,6.1,5.0,Negativo,True,False,6-8h,6-8h
691,21,Feminino,Graduação,Dinamarca,4.6,Twitter,Não,7.3,7.0,Positivo,False,False,4-6h,6-8h
692,24,Masculino,Pós-graduação,Irlanda,5.9,Instagram,Sim,6.5,6.0,Negativo,True,False,4-6h,6-8h
693,19,Feminino,Graduação,Índia,7.0,TikTok,Sim,5.8,4.0,Negativo,True,False,6-8h,4-6h
694,22,Masculino,Pós-graduação,Suíça,4.5,Facebook,Não,7.3,7.0,Positivo,False,False,4-6h,6-8h
695,20,Feminino,Graduação,Peru,6.6,Instagram,Sim,6.1,5.0,Negativo,True,False,6-8h,6-8h
696,23,Masculino,Pós-graduação,EUA,5.5,Twitter,Sim,6.7,6.0,Negativo,True,False,4-6h,6-8h
697,21,Feminino,Graduação,México,6.3,TikTok,Sim,6.2,5.0,Negativo,True,False,6-8h,6-8h
698,24,Masculino,Pós-graduação,França,4.8,Facebook,Não,7.1,7.0,Positivo,False,False,4-6h,6-8h
699,19,Feminino,Graduação,Canadá,5.7,Instagram,Sim,6.6,6.0,Negativo,True,False,4-6h,6-8h
700,22,Masculino,Pós-graduação,Reino Unido,6.2,Twitter,Sim,6.3,5.0,Negativo,True,False,6-8h,6-8h
701,20,Feminino,Graduação,Itália,4.7,TikTok,Não,7.2,7.0,Positivo,False,False,4-6h,6-8h
702,23,Masculino,Pós-graduação,Rússia,6.8,Instagram,Sim,5.9,4.0,Negativo,True,False,6-8h,4-6h
703,21,Feminino,Graduação,China,5.6,WeChat,Sim,6.7,6.0,Negativo,True,False,4-6h,6-8h
704,24,Masculino,Pós-graduação,Japão,4.3,Twitter,Não,7.5,8.0,Positivo,False,False,4-6h,6-8h
705,19,Feminino,Graduação,Polônia,6.2,Facebook,Sim,6.3,5.0,Negativo,True,False,6-8h,6-8h
